FD_PA	hi , i notice sometimes when typing search criteria a result such as you 're saying does occur if i do n't pay attention and erase the excess criteria it may be a split second after i 've finished typing the excess occurs 1 \) clear browser cache files and retry search 2 \) use the feedback link at the bottom of the search page select dislike check i 'd like to hear back about my feedback click send __eou__	Agent
FD_NF	i will start hitting dislike , but your opening paragraph is n't what happens i can type my search and wait as long as i want before hitting enter there wo n't be the addons until when the search is returned it also only happens when i search bing from edge 's address bar , but not bing 's search bar on the page again , as i said , this only started after updating to anniversary edition __eou__	User
PA	use the feedback app to let support developers know about the issue with edge __eou__	Agent

OQ	hello first time posting here i am using microsoft office home and student 2013 \( 15 04963 1002 \) when using any of the products word , excel , and so on , the toolbar begins to invert and become less responsive screenshot attached i have set the office background and office theme to all the choices in hopes that it was just a bad theme choice but regardless of what i pick it starts to happen after a few seconds of running i have ran the quick and full repair i have uninstalled , rebooted , reinstalled and still it persist i have check to make sure i am running the latest version i have tried signing out of my account and back in i have tried the different contrast setting in windows \( 10 home also updated to the latest \) any suggestions would be great the office suite becomes almost unusable after about 10 minutes of use with lag and the toolbar icons disappearing thanks josh __eou__	User
PA	hi , there are probable reason why you are experiencing the issue it could be either because of the plugin installed on your office , some components of office corrupted or the office itself which is not updated we suggest that you follow the troubleshooting steps below method 1 update office method 2 run office into safe mode this could help in getting your issue resolved keep us updated if anything comes up so we can further assist you __eou__	Agent
FD	thank you for the fast response no plugins installed beyond default i did n't try the safe mode but i will keep that in mind for next time for those who may be having the same issue my graphics card was in need of an update once that was updated things returned to normal __eou__	User

OQ	i have attempted to send an e mail with an attachment outlook has been transmitting this e mail for the past 6 hours but has failed i want to cancel this e mail but it wo n't let me ! it says it cannot be deleted once transmitting has started what can i do to cancel it \? __eou__	User
PA	hi denise , there are several possible reasons why you are unable to send an email in outlook com it can be because the message or attachments are too large or your inbox is full for information and steps on how to resolve the issue with sending emails in outlook com , you can refer to the article on this link to stop or cancel an email that you are sending , you can check the steps provided in hansv mvp 's post by clicking this link if you have other questions , do n't hesitate to reach out regards __eou__	Agent
PF	your advice has solved the problem i'm thrilled about it ! the problem was that my inbox was full thank you for your prompt help it is much appreciated denise learner __eou__	User
GG	i am most grateful for all your help thank you denise learner __eou__	User

OQ	hello , all my new conversations are automatically marked as read both on skype of mac and ios how to disable that \? \? thanks , marymon __eou__	User
PA	hello maryfish , welcome to skype community forum ! the issue might be due to your skype account being logged in to multiple devices at the same time please make sure that you use one device at a time only and on any of your device that you will prefer to you use , change your skype status presence log out and log back in again once logged back in , that should then be the default again where the message will only be marked as read if you tap click on the message itself or the contact who sent you the message for your reference , you could check the links below how do i change my presence status in the new skype \? skype statuses by the way , there is also a feature in the new skype where you can set the message to be unseen from your end click here for more information and steps on how to hope this information helps but feel free to reply back for any further questions and clarifications regards , __eou__	Agent
FD_FQ_NF	dear alexa , thanks for the prompt reply ! for years , using skype , there was not issue to be logged in on multiple devices at the same time ! i 've been logged in on mac ios on more then two devices for the last 5 years minimum now i have my messages automatically read on all devices so it 's a upgrade that skype did recently \? \? it 's actually does n't happen to my colleagues that i asked and they are logged in on multiple devices if it 's by design , then it 's a very bad feature ! if it 's a bug , let 's define as such and patiently wait for resolution \? thanks ! __eou__	User
FD_NF	it 's not an answer as first of all skype never said that it supports only a single device signed in ! second of all , i 've logged off on all other devices and it still automatically reads the messages ! ! ! __eou__	User

OQ	is there a way to synch the saved my places list from a laptop to an iphone \? __eou__	User
FD_PA	hi , thanks for posting your query to microsoft forum my places is currently not available via the bing app please refer the response provided by vic vs http answers microsoft com en us bing forum bing maps bing dir why wont my places on bing maps show up on my ipad ba470050 0a75 491b 992a 404101ee2e25 please refer http answers microsoft com en us bing forum bing apps bing appfeat how do windows 8 bing apps sync across devices 2f155ae7 a0d5 473b 9285 3d61b8fae350 we appreciate your feedback on this matter and hope that we can serve you again in the future please provide the feedback on the bing page also , you may find it down at the bottom hope this helps ! thanks regards , amanda soni __eou__	Agent
GG	thank you very much for responding __eou__	User

OQ	i ca n't make calls by skype regardless of the number i try to call , the call fails and i get a message call dropped it takes a second to get this message no matter what number i try to reach i am sign in how can i sort this problem \? the virtual assistant was useless how do i get in touch with a person that can help me out \? ! thanks __eou__	User
PA	hello mary nicol sortiz cu , welcome to the skype community ! i do understand the inconvenience you have faced i 'd be glad to assist you with this ensure that you and the person you 're calling installed the latest version of skype on both devices the specific system requirements for running skype on both devices are met you may refer to this link for this issue , click here hope this information helps let me know if you need further assistance thank you ! __eou__	Agent
FD	thanks for the help susan my skype is unto date and i am trying to call landlines not skype to skype still trying to sort it out regards , mn __eou__	User
PA	hi mary nicol sortiz cu , thank you for the reply please try to set up caller id using this link here after setting up caller id , try to call the landline number again and share to us the results you may check this link below for more information https support skype com en faq fa33 why am i having trouble calling a mobile or landline hope this information helps let me know if you need further assistance thank you ! __eou__	Agent
PF	thanks susan it seems to be working alright now __eou__	User
JK	hi mary nicol sortiz cu , i'm glad to know that issue has been resolved it has been a pleasure working with you on this case feel free to post a new thread for future concerns with skype thank you ! __eou__	Agent
GG	thank you susan __eou__	User

OQ	my iphone skype account will not open i changes the password on my computer but it still will not open with the new password moved post to the appropriate forum category by forum moderator __eou__	User
IR	hello jennifergiles , to further investigate , what is the exact error message you are getting when signing in \? are you using a skype name or email address to sign in \? please do not hesitate to reply to this post if the issue still persists thank you ! julie s1matthew skype community moderator __eou__	Agent
FD	n my skype account is not working on my iphone 4 please note do not post personal information in the microsoft community because this is a public forum email address and phone number redacted due to privacy and security purposes on my iphone 4 i bring up skype i have had an account for years i enter my email address i then enter my password and then the screen says unable to connect to skype i press the problem signing in button i get a problem signing in message which says enter your email , skypename or phone number and we ll get you back on your feet i enter my phone number 416 659 and get a message my number is not in your records i tried then my email address and my name gwynne but none worked nothing is working best gwjennifer __eou__	User
PA	hello jennifergiles , thank you for the information unfortunately , skype will no longer work in iphone4 please check this faq for more information about the system requirements for skype if your system does not meet the requirements to run skype , we suggest you use skype on a supported device to access your account if you have further questions , please do not hesitate to reply to this post thank you ! julie s1matthew skype community moderator __eou__	Agent

OQ	iphone 4 has ios 7 1 2 and skype only supports ios 8 or above can skype still be used on iphone 4 at all \? __eou__	User
PA	hello ryan , it is my regret to inform you that the minimum requirement to use the skype app on ios is ios 9 and above i strongly suggest to you to update ios version first before downloading the new skype app let me know if this information helps please do not hesitate to reply to this thread if you need further help __eou__	Agent
PF	thanks chad for your quick response it looks like i need a new iphone lucille __eou__	User

OQ	my windows 10 compatibility test says my toshiba satellite laptop is ok but the screen driver intel \( r \) hd graphics 4000 will have problems what problems \? do i need a driver update or do i stick with windows 8 1 \? __eou__	User
PA	hi , thank you for contacting microsoft community i would suggest you to refer to the suggestion from andre da costa replied on june 3 , 2015 http answers microsoft com en us windows forum windows 10 win upgrade windows 10 compatibility error with intelr hd 21c5f226 9570 4745 bc82 9f1692805b9e hope this information is helpful please do let us know if you need further assistance , we ll be glad to assist you __eou__	Agent
FD	windows 10 compatibility on toshiba satellite laptop __eou__	Agent

OQ	tough one for the excel community i am trying to track my players attendance as the season goes on there is a grand total of 30 events a player should attend if a player attends the full event they are marked as 100 attendance if a player is late they are marked as 75 attendance if a player is very late , they are marked as 50 attendance if a player does not attend they are marked as 0 attendance so i need a formula that can understand multiple outcomes , add them together and then give me a current attendance percentage so i know if they meet the criteria to be eligible for playing time __eou__	User
FD_PA	hi it 's little trickier than just a single formula and how you do it depends on how you lay out your table of information let 's say you have a table that has the data that starts in cell c6 column b has the dates of the events in it row 2 has the list of players in it cell c6 and all of the other events that have happened have a number in it , either 1 , 75 , 5 , or 0 in cell c3 , put in a formula that adds up the player 's attendances \( numbers in the same column \) in cell c4 , put in a counta formula that adds up the number of cells in that column with something other than blank in it in cell c5 , put in a formula that divides c3 by c4 format that row as a percentage then , hide rows 3 4 i have n't given you all the details , let me know if you have any other questions about this __eou__	Agent
PF	fantastic , worked instantly ! top man ! cheers sarah __eou__	User
GG	cool , glad to help would appreciate it if you could mark the response as an answer __eou__	Agent

OQ	hello , how do i force powerpoint to open in landscape view \? somehow , the default has changed to portrait thank you ! __eou__	User
PA	hi deborah , to change the slide view , please click design tab , select slide size in the customize group , and then click custom slide size let us know it helps regards , williamchristian __eou__	Agent
CQ_IR	do you mean when you open a new presentation it is in portrait or when you open a particular presentation it is portrait \? __eou__	Agent
IR	hi deborah , any updates \? let us know if you have any question regards , williamchristian __eou__	Agent

OQ	i installed the skype app on my i pad i can make video calls to my contacts , but i cannot receive calls on incoming calls skype just gives the message gesprek , mislukt \( call failed \) on my windows computer i am able to receive skype calls , so it seems to be related to skype on the ipad any ideas how to solve this problem \? __eou__	User
PA	hi heather , welcome to the skype community forum we 're sorry to know that you 're unable to receive skype calls to resolve the issue , you may follow the instructions below if issue persists , please try duplicating the issue using a different internet connection let us know if you have other questions regards , rhiza erebecca __eou__	Agent
FD_RQ	hi , i am having the same problem i have followed instructions to delete app , restart ipad , download app , sign in no difference i can only make calls , all received calls fail after ringing for about 1 second __eou__	Agent
PA	hi karamillsgerrard , welcome to the skype community forum i do understand the inconvenience you have faced if none of the troubleshooting steps i provided resolves the issue , i strongly recommend you to contact our chat support so we can make an investigation and collate necessary information from you please check your inbox , i 'll send you a private message regards , rhiza erebecca skype community moderator __eou__	Agent

OQ	bumping this up i 've had ongoing problems since 16 may two iwdaud devices load over and over and over again when they do , the screen goes black for a second , if i'm online , mozilla firefox will either crash or hang i hit escape to get them to stop but they always come back another forum told me this is related to the windows update kb3022345 , which is causing problems for many computers what i 've done updated firefox refreshed firefox no effect checked for registry errors and fixed them with ccleaner checked for updates to devices and drivers changed updates setting to not automatically load did a microsoft security scan no issues checked plugins all updated ran a system restore but the updates reloaded attempted to install intel widi update but it failed because my system does not support it ran deep scans for malware 2x nothing detected used malwarebytes produced a cbs log but ca n't get it interpreted did a dism online cleanup image restorehealth command no effect and other things i do n't recall over the last 7 days , including reading a bunch of logs supplied to me on this forum whatever is causing this constant loading is persistent and immune to all these fixes can someone please help \? i use my laptop for my livelihood to supplement my pension i really need it functioning i 've been at this 7 days and am at my wits end windows 8 1 using an asus ultrabook w intel core i5 browser mozilla firefox 38 0 1 __eou__	User
FD	hello antonio , thank you for posting your query on microsoft community as per your description , i understand that the two iwdaud devices load over and over again and it impact the running applications including mozilla firefox i will certainly help you with the issue 1 have you recently made any changes on your computer , prior to the issue \? 2 which forum suggested you that the issue is related with kb3022345 \? 3 is there any windows update which has been failed recently \? as of now , i recommend you to go through following methods method 1 please put the computer in clean boot mode and check if you are getting the error message boot the computer in a clean boot state and check the status a clean boot helps to verify if any third party application service or startup item is causing this issue note after you have finished troubleshooting , follow steps under how to reset the computer to start as usual after troubleshooting with clean boot in the article to boot to normal startup if issue persists , scan your computer using sfc scan to fix the possible corruption of windows system components method 2 i would suggest you to perform sfc scan and check if that helps the sfc scannow command scans all protected system files and replaces incorrect versions with correct microsoft versions note system file checker is a utility in windows that allows users to scan for corruptions in windows system files and restore corrupted files if issue continues , please reply with the details and the screenshot of the error message refer the link for how to include a screenshot in your post hope this information is helpful please do let us know if you need further assistance with windows , we ll be glad to assist you __eou__	Agent
FD	glad you think this answered my question and resolved the issue from my perspective and i'm the one with the problem the issue is not resolved as a reminder what i 've done i 've also run the sfc scan 2x both times , corrupt files were detected and repaired i 've also switched to google chrome because firefox kept crashing i have a huge post up at the bleepingcomputer com forum , and followed their directions to the letter no help still , as of this morning at this moment , the iwd aud devices have tried to install no less than 16 times each time about one hour apart and at each occurrence , six different tries so maybe it 's 18 times this morning i hit the escape button when the install begins there is no screenshot because there is no error message the iwd aud device \( 02 \) and \( 06 \) continually tries to install itself i do not have intel widi loaded i cannot load the intel widi fix because i get an error message that my system platform does not support it all of this began with the batch of windows updates on 5 16 and it has't stopped since __eou__	User
CQ_PA	hello antonio , thank you for the update on this issue i suggest you the following link to know more about microsoft account and computer specific microsoft account verification refer to the link to know about microsoft account and its configuration get the new account created by following the article ensure to get the microsoft account verified on your computer refer to the link to verify your computer for microsoft account after creating new user account please try to install all pending updates after running dism \( checksur exe \) run the system update readiness tool \( checksur exe \) download and run the system update readiness tool this tool runs a one time scan for inconsistencies that may prevent future servicing operations for more information about how to download and run the checksur exe tool , click the following article number to view the article in the microsoft knowledge base please follow the steps to install available windows updates after installing all the pending updates , please try to run dism windows image scan and restore health command following are the steps if issue still persists please reply with the details of the troubleshooting steps with the result hope the information helps let us know if you need further assistance with windows related issues , we ll be glad to assist you __eou__	Agent
FQ	antonio , did you ever get a solution for this \? my pastor is bumping into the same issue and i'm trying to help him out thanks for any info gary __eou__	Agent
RQ	my asus computer is doing the same thing ! i am using chrome for internet surfing i would love to know how anyone has resolved this issue ! it is so antoniooying it started roughly 3 weeks ago __eou__	Agent
RQ	i continue to have this problem and prefer my iphone over any windows products because of it ! has there been a solution yet \? after seting my computer aside for months , i am using it again and am sure it is causing my blood pressure to rise as it is so frustrating this is a computer ! there is a coding problem ! can anyone share a real solution \? i have spent hours and hours working through your suggestions with no effect at all on fixing the problem __eou__	Agent

FD_OQ	royal mail say bing maps provide the map service you get when you check an address and or postcode , and then select see this address on a map for my address the map position given is wrong does anyone know how i can ask bing maps about this \? __eou__	User
IR	hi , thank you for posting in microsoft community forums i understand that you need to change the location in bing maps no need to worry , we are here to help you and guide you in the right direction but before that we need to know few things to help you further also you may try to click on this link http www bing com account and set the location make sure you have logged into your account before clicking the above link please reply with the above details if you need further assistance i will be more than happy to help you thanks and regards sarandeep s microsoft support __eou__	Agent
FD_PF	the problem i had has been corrected without any contact with me ! end of question ! __eou__	User

NF	i had a couple of problems and contacted microsoft support who did remote assistance resolved the problems but since then my computer has become increasingly slower , particularly when reading emails i already felt microsoft edge was getting slower starting whereas at first it was a joy with its fast start when explaining that to the assistant he went into settings and got rid of caches and cookies but since then it has got even slower any help original title windows 10 microsoft edge __eou__	User
PA_PF	thank you for posting in microsoft community we understand that your windows 10 computer and ms edge has become slow we ll certainly help you with this method 1 run the system maintenance troubleshooter 1 press windows key x 2 click on control panel 3 select troubleshooting 4 on the left pane , click on view all 5 click on system maintenance to run the troubleshooter method 2 reset the microsoft edge i would suggest you to reset the microsoft edge and see if it helps note resetting the microsoft edge will remove your bookmarks and history follow the instruction provided below and check a navigate to the following location c users username appdatalocalpackagesmicrosoft microsoftedge 8wekyb3d8bbwe b delete everything in this folder c now press windows key and type windows powershell in search box d right click on windows powershell and select run as administrator e copy and paste the following command get appxpackage allusers name microsoft microsoftedge foreach add appxpackage disabledevelopmentmode register \( installlocation \) appxmanifest xml verbose disclaimer the reset edge settings feature might reset security settings or privacy settings that you added to the list of trusted sites the reset edge settings feature might also reset parental control settings we recommend that you note these sites before you use the reset edge settings feature resetting edge is n't reversible , and all previous settings are lost after reset to back up favorites in the edge follow the steps below 1 open file explorer , copy and paste the folder location below in the address bar , and press enter localappdata packagesmicrosoft microsoftedge 8wekyb3d8bbweacmicrosoftedgeuserdefault 2 copy the favorites folder to a place where you like to save your backup hope this will help you keep us posted with the status of the issue we ll be glad to assist if you need further assistance thank you __eou__	Agent
PF	thank you so much for your help i did option 1 and it solved the problem thanks again for your assistance much faster again __eou__	User
PF	hi james , thank you for posting back with the result glad to know the issue resolved feel free to post us if you need any assistance with windows we 'll be glad to assist you thank you __eou__	Agent
NF	there is no control panel in the \( windows \) x pop up list looks like ms themselves do n't know what their system commands are doing this is a very frustrating problem ! __eou__	Agent

OQ	hello everybody , i have some troubles since i tried to reinitialize my computer keeping files but not installed softwares the reinitialization has failed and i cam bac to the last version of my windows 10 all the windows 10 apps had disappeared but i noticed that there was still installed on my computer so i reinitialize each app and it worked the last problem now is that i cannot reinitialize the settings app on the list of installed apps so the setting app is not listed in the start menu , i cannot launch the app fom the start menu and the app never launch when i click on the executable program on c windows immersivecontrolpanel the only way i find to access to the app is from the notification center , it curiously works \( this is how i succeed to reinitialize all the other apps \) but the app does not appear to the task bar i trid sfc but it does not work , the same for scanhealth i would like a command to execute which order the settings app to be reinitialize just to observe the reaction so i would be very happy to be helped by this community it would be great ! thanks a lot ! __eou__	User
PA	hello , just to verify , do you see the gear icon right on top of the power button , when you click the windows icon \? that is just one way to launch the settings window , so kindly let us know if you see the option there alternatively , you can also type settings on the cortana search bar to launch it please let us know if you can access the settings through these methods and let us know the outcome we 'll keep an eye out to your response __eou__	Agent
CQ_FD	yes the gear icon is present but when i click on it it does not work the app does not appear in the cortana search box in the c windows immersivecontrolpanel path way , the app seems installed but the app cannot be launched when i double click on it when i reinitialize the store app through the settings app i opened from the action center , the app appeared again and worked perfectly i did the same way for all other apps and it perfectly worked so i am wondering if reinitialize manually the settings app would work __eou__	User
FD_PA	thanks for following up just to verify , can you tell us the current build version of your windows 10 operating system \? we 're asking this because this has been a knows issue and was fixed on a previous windows 10 patch update with that being said , we suggest checking if you have the latest version windows if the above steps wo n't work , we also suggest that you try to create a local administrator account , and see if the issue will persist check out this article for more information and steps let us know how it goes __eou__	Agent

OQ	there was an unexpected error in the grammar checker word cannot complete the grammar check this only happens when the selected language is one of the english variants \( english uk , us , canada , etc \) for other installed languages , the grammar check works fine , and the spell checker is fine with all languages the results are the same for different users on my computer , and for all word documents i have tried reinstalling fonts and rebuilding permissions prefs , all to no avail \( thanks to cybertaz for the suggestions \) see http answers microsoft com en us mac forum macoffice2011 macword grammar checker has an unexpected error but spell b0ffb586 fd2b 4a17 ae0b eb35a4daec42 \) any ideas please \? mac os 10 8 , and 10 7 4 previously word 2011 v14 2 3 \( 120616 \) __eou__	User
PA	two routes to take , first try these basic troubleshooting steps for word for office for mac follow robert 's guidelines , and here is their mvp website also also there is a do n't spell check button that has caused issues before so you may want to read over this thread also keep us posted , thanks for posting ! robertmatthew p __eou__	Agent
NF	mac os 10 8 , and 10 7 4 \( previously \) word 2011 v14 2 3 \( 120616 \) spell check works fine all the time grammar check gives unexpected error only when the text language \( tools language \) is an english variant grammar check works fine in other languages grammar check does n't bomb if i try to check a blank page with no text if i add even a single character , the grammar check fails again the problem arises with all documents , and all users the documents check properly on other computers any more ideas please \? __eou__	User
FD	matthew i followed up with microsoft tech support and ended up doing a full office reinstall , which cured the problem thanks for your help __eou__	User
GG	glad you got it fixed and a big thank you for posting the resolution back in your thread ! thanks for posting ! __eou__	Agent
FD_PA	\( http answers microsoft com en us mac forum macoffice2011 macword grammar checker has an unexpected error but spell b0ffb586 fd2b 4a17 ae0b eb35a4daec42 \) i do n't want to give people the idea that a full reinstall is the first thing to try robert __eou__	User
PF	matthew i followed up with microsoft tech support and ended up doing a full office reinstall , which cured the problem thanks for your help i did a full reinstall and the problem persists did you uninstall office first perhaps \? i did n't __eou__	Agent
FD	the microsoft tech support gent had control of my computer , and i was n't paying attention whether he did an uninstall , but i do n't think so sorry i ca n't be more positive __eou__	User
RQ	i have exactly same problem on a pc win7 used repair tool fail spell check error uninstalled and reinstalled office 365 2016 fail spell check error sliced documents to nothing fail spell check error seriously had champagne ready to pop on finishing my novel today , but alas final spell check fail __eou__	Agent

OQ	how can i log out from skype on my mac \? \? \? ! \? \? __eou__	User
FD_PA	click file \( just to the right of skype in the menu bar at the top of your screen that 'll reveal a dropdown menu in which you will find sign out select it that should do it __eou__	Agent
FD	hi marcusthelaus and welcome to the skype community ! please try to follow the suggestion provided by mkichaaapril \( thanks , by the way ! \) if you need further assistance , do n't hesitate to post back here in the community ! thank you __eou__	Agent

OQ	when editing comments in microsoft excel 2007 by right clicking and choosing edit comments that is usually the only task required something happened within the last week and now when right clicking and choosing edit comments it is unresponsive to the request , unless now choosing show hide comment first then going back to choose edit comments why is this extra step now required , when usually it is not required and what changes needs to be made to so that show hide comment is no longer necessary like usual \? __eou__	User
CQ_IR	hi , this sounds odd the usual culprit is a protected worksheet but in this case the menu option to edit comments does n't appear so it suggests it 's not that can you enter new comments \? can you edit these comments in the normal way of right click and edit comment \? __eou__	Agent
CQ_FD	yes new comments can be added by clicking on insert comment and yes the new comments can be edited in the normal way how can the the old comments be edited in the normal way again \? __eou__	User
PA	hi , i have heard of this problem before but never seen it as a sensible precaution make a backup of you workbook ensure the problem worksheet is the active \( visible \) sheet and try this vb code alt f11 to open vb editor right click 'thisworkbook' and insert module and paste the code below in on the right while still in vb editor , tap the f5 key to run the code , it should run very quickly so do n't be surprised if nothing seems to have happened go back to the worksheet and test your comments sub repaircomments \( \) dim cmntrange as range dim c as range dim cmnt as string on error resume next set cmntrange activesheet cells specialcells \( xlcelltypecomments \) if cmntrange is nothing then msgbox no comments on sheet exit sub end if for each c in cmntrange cmnt c comment text c comment delete c addcomment c comment text text cmnt next end sub __eou__	Agent
PA	i had this problem today it turns out that i had accidentally grouped two worksheets when i ungrouped the sheets , everything worked just fine __eou__	Agent

OQ	i have set the bing location as my home city that produces local weather and news in interests along the bottom of the browser screen is it possible to set bing \( or maybe ie11 \) to auto detect the current location to give local content when traveling \? i do n't see that as an option lenovo helix windows 8 1 ie11 original title let bing know location __eou__	User
PA	hi , location , location , location when you conduct a search , microsoft collects the following when you set your weather location the ip address is detected and the server nearest you is where the weather feed information is located if you ve allowed a microsoft service or application that uses bing services to access your location , the approximate location of your device will be sent to microsoft along with the search terms , time and date of your search , and a unique identifier generated by the microsoft service or application mapping features in microsoft 's services and apps also use bing services , and when you submit information such as an address to be viewed on a map , that service or application passes it to bing services for processing the location information sent to bing services will be used to provide and improve search and mapping results with your consent , some mobile applications that use bing services may collect more precise location information to provide a more relevant experience or provide enhanced features that rely on knowing your location also , if you connect a bing service or app to another service that has check in or reminder features , such as facebook or foursquare , when you use these features microsoft will store the approximate location of your device along with your microsoft account information http www microsoft com privacystatement en us bing default aspx i hope this helps __eou__	Agent
JK	27239 denton , n c __eou__	Agent
PA	try deleting cookies see if that changes location delete web cookies from the command line rundll32 exe inetcpl cpl , clearmytracksbyprocess 2 delete history \( list of visited websites \) rundll32 exe inetcpl cpl , clearmytracksbyprocess 1 when you set your weather location the ip address is detected and the server nearest you is where the weather feed information is located __eou__	Agent

OQ	i have an iphone running 9 3 1 and the latest release of skype for business client \( came out 5 2 16 \) i have a plantronics bluetooth headset that works great for cellular voice calls , and regular skype calls but when i try to use it for skype for business calls i hear the ring back tones , etc but once the call connects there is no audio in either directions any ideas \? post moved by the moderator to the appropriate forum category __eou__	User
FQ_RQ	i have the very same problem here soon as skype connects , the headset icon on the top bar disappears und the bluetooth headset is switched off anything that can fix this \? __eou__	Agent
PA	hi , for an in depth assistance with skype for business , we suggest that you visit the skype for business support page see this link regards __eou__	Agent

OQ	hi all my cursor randomly changed into a grabbing hand and now i cannot cut and paste , or click on links it just happened randomly when i was trying to copy something i have tried several solutions listed online , none work i was trying to copy something off of the windows 7 post it feature i was not in email there is no icon at the top of any scroll pages for me to click going into my start menu and manually adjusting mouse settings did not work the esc key did not work my virus ware shows nothing i have no new add ons i'm convinced i somehow did this accidentally , but cannot for the life of me undo it help please \? thanks __eou__	User
PA	change mouse settings http windows microsoft com en us windows change mouse settings 1tc windows 7 my mouse pointer is being naughty http answers microsoft com en us windows forum windows 7 desktop my mouse pointer is being naughty 45a3e4f5 e973 40d0 b7c0 f89f78e21c29 \( credit grzegorz krzymi ski \) janthonyw stuart http www pagestart com __eou__	Agent
NF	does not fix __eou__	Agent

OQ	i cannot be heard when i call overseas they pick up , and i hear them but they do n't hear me speak i do n't have this problem to us calls i have been using skype for years , but i have never experienced this __eou__	User
CQ_IR	hello susan andrea pasztor , to further investigate , may i know which particular country are you calling that 's having an issue \? does it happen to all the people you call on that country or just for a specific contact \? please do not hesitate to reply to this post if the issue still persists thank you ! julie s1wendy skype community moderator __eou__	Agent
PA_PF	hi , i finally did test call this morning and it worked ! but yesterday it would n't i thought you all did some magic \( i was calling only one country in western europe \) thanks for your help wendy __eou__	User
O	i'm glad to know your issue have been resolved already if you have further queries , please do not hesitate to reply to this post thank you ! wendy skype community moderator __eou__	Agent

OQ	dell 5110 amd version with w7 64 bit this laptop works real crisp when it is not frozen it is getting random total freezes that don t seem to be caused by any specific task it freezes whatever is on the screen , the mouse and keyboard all that is left is the power button and the led s it may happen as soon as windows starts , after a couple hours of use or anywhere in between usually it seems to be pretty sudden and rarely gives any warning something is coming up i have tried many of the things i have found to try and fix this memtest and the dell hardware tests all pass the only added program on to what the os has is chrome i updated ie nothing has been done to likely get any malware but i have run malwarebytes and superantispyware scans and they are clean mse scan comes out clean also i have all current updates drivers are at a minimum and are all fine as far as what device manager says i have run sfc scan and it always comes up clean seatools , easeus surface test and chkdsk have been run , and all is fine i have run defrag when i watch task manager it is not running up the cpu or memory , those stay normal even when it freezes temps are not running up either this is the second clean install and both ended up with this same problem have done additional hd and memory tests and all pass a video stress test was run and that was all fine no way known to force bsod to get a memory dump as everything but the start button freezes when this happens i tried a clean boot and it still freezes i have had it in safe mode many times , including being on hours like that and no freezes ever with that and the way it does very little if anything as a warning , no strange video or anything it seems to me this is probably not hardware , it seems to be some os process \? gotten to be real frustration with time spent with this laptop when i know it is probably something easy for someone that knows how to troubleshoot is there some way to actually pull the info out of this pc and determine the real problem going on \? thanks for any help __eou__	User
IR_PA	hello , there is a possibility that the issue is caused by a hardware failure please confirm how many memory slots installed on your laptop upon researching , we 've found out that there are 2 ddr3 memory sticks by default we suggest to try using one memory stick at a time and check if the issue persists we understand that you 've already performed such numbers of test to make sure that the hardware components are working correctly however , there are times that the results of the test is not accurate in case you 're not comfortable in performing the steps above , it would be best to take your computer to its manufacturer or to a local technician you may also check this article to identify other potential causes of the said issue we look forward to your response regards __eou__	Agent
FD_FQ	it has the factory 2x1gb ram in it and i went ahead and put some other ram \( 2x2gb \) i had been using in it previously that worked fine and i thought that was it as it started working better restarts would produce no freezes and even leaving it on for quite a few hours had not freeze i went ahead and ran sfc scan to make sure there were no os errors before i started doing updates and it froze 31 in the mouse still worked for a short time before it died also any other ideas \? can anything be decifered from event logs \? why is it that it apparently never has this problem when running safe mode \? does that tell you anything \? it was recommended to me to do a reinstall , which i can do , using this procedure https forums techguy org threads steps for installing updating windows 7 sp1 1176121 i guess that may be worth a try i have been able to do an install with no freeze , but after it sets up the freezes start and interrupt updates i could probably get through this procedure though do you think i should try that now or wait for other tests work \? thanks for any more help __eou__	User
FQ	i could get through the basic install and until about step 7 and i had a freeze trying to download that update so still a problem i have never had any freezes when starting , running or shutting down in safe mode that is running windows just without some of the processes does n't anyone know how to read error logs to see why this is freezing \? __eou__	User

OQ	bing sport app worked fine before , but now does n't work i tried un install and re install it , but did n't work i tried troubleshoot , but did n't work i create a new user account and it works fine in it __eou__	User
IR	hi jaclyn , thank you for posting your question in the microsoft community sorry to know that you are facing this issue please answer these questions to get more clarity on this issue your user profile is a collection of settings that make the computer look and work the way you want it to it contains your settings for desktop backgrounds , screen savers , pointer preferences , sound settings , and other features user profiles ensure that your personal preferences are used whenever you log on to windows happy to know that the issue does not occur in the new user account as the new user account is working fine , the system files associated with the old user account might be broken or corrupt ensure to install all pending windows updates windows update is a package which provides a collection of performance and reliability improvements windows update helps keep your pc safer and your software current by fetching the latest security and feature updates from microsoft via the internet important updates help improve the security of windows and your computer , and they should be installed optional updates often are updated device drivers or program updates that are n't critical to their operation you can install optional drivers if they add features \( such as additional languages \) or if you are having problems with an existing device or program keep us informed to help you further __eou__	Agent
FD	i think , problem is in cache folder i tried with it but i failed we appreciate your interest i hope you can help me __eou__	User
PA	hi jaclyn , thank you for the update and reply you may perform the sfc scan and restart the computer to check if this helps system file checker \( sfc \) scan is done to check if there are any corrupted system files that could be causing this issue refer to these steps to perform a sfc scan a \) press windows key x , select command prompt \( admin \) to bring up elevated command prompt b \) in the command prompt type the following command sfc scannow and press enter c \) after the scan , restart the computer and check the status keep us informed to help you further __eou__	Agent
